Time, WaitQueueSize, AverageServiceTime, WorkingThreadCount, TotalThreadCount
11:49:56, 0, 0.100000, 0, 3
11:49:59, 0, 0.100000, 0, 3
11:50:2, 0, 0.100000, 0, 3
11:50:5, 0, 0.100000, 0, 3
11:50:8, 0, 0.100000, 0, 3
11:50:11, 0, 0.100000, 0, 3
11:50:14, 0, 0.100000, 0, 3
11:50:17, 0, 0.100000, 0, 3
11:50:20, 0, 0.100000, 0, 3
11:50:23, 0, 0.100000, 0, 3
11:50:26, 0, 0.100000, 0, 3
11:50:29, 0, 0.100000, 0, 3
11:50:32, 0, 0.100000, 0, 3
11:50:35, 0, 0.100000, 0, 3
11:50:38, 0, 0.100000, 0, 3
11:50:41, 0, 0.100000, 0, 3
11:50:44, 0, 0.100000, 0, 3
11:50:47, 0, 0.100000, 0, 3
11:50:50, 0, 0.100000, 0, 3
11:50:53, 0, 0.100000, 0, 3
11:50:56, 0, 0.100000, 0, 3
11:50:59, 0, 0.100000, 0, 3
11:51:2, 0, 0.100000, 0, 3
11:51:5, 0, 0.100000, 0, 3
11:51:8, 0, 0.100000, 0, 3
11:51:11, 0, 0.100000, 0, 3
11:51:14, 0, 0.100000, 0, 3
11:51:17, 0, 0.100000, 0, 3
11:51:20, 0, 0.100000, 0, 3
11:51:23, 0, 0.100000, 0, 3
11:51:26, 0, 0.100000, 0, 3
11:51:29, 0, 0.100000, 0, 3
11:51:32, 0, 0.100000, 0, 3
11:51:35, 0, 0.100000, 0, 3
11:51:38, 0, 0.100000, 0, 3
11:51:41, 0, 0.100000, 0, 3
11:51:44, 0, 0.100000, 0, 3
11:51:47, 0, 0.100000, 0, 3
11:51:50, 0, 0.100000, 0, 3
11:51:53, 0, 0.100000, 0, 3
11:51:56, 0, 0.100000, 0, 3
11:51:59, 0, 0.100000, 0, 3
11:52:2, 0, 0.100000, 0, 3
11:52:5, 0, 0.100000, 0, 3
11:52:8, 0, 0.100000, 0, 3
11:52:11, 0, 0.100000, 0, 3
11:52:14, 0, 0.100000, 0, 3
11:52:17, 0, 0.100000, 0, 3
11:52:20, 0, 0.100000, 0, 3
11:52:23, 0, 0.100000, 0, 3
11:52:26, 0, 0.100000, 0, 3
11:52:29, 0, 0.100000, 0, 3
11:52:32, 0, 0.100000, 0, 3
11:52:35, 0, 0.100000, 0, 3
11:52:38, 0, 0.100000, 0, 3
11:52:41, 0, 0.100000, 0, 3
11:52:44, 0, 0.100000, 0, 3
11:52:47, 0, 0.100000, 0, 3
11:52:50, 0, 0.100000, 0, 3
11:52:53, 0, 0.100000, 0, 3
11:52:56, 0, 0.100000, 0, 3
11:52:59, 0, 0.100000, 0, 3
11:53:2, 0, 0.100000, 0, 3
11:53:5, 0, 0.100000, 0, 3
11:53:8, 0, 0.100000, 0, 3
11:53:11, 0, 0.100000, 0, 3
11:53:14, 0, 0.100000, 0, 3
11:53:17, 0, 0.100000, 0, 3
11:53:20, 0, 0.100000, 0, 3
11:53:23, 0, 0.100000, 0, 3
11:53:26, 0, 0.100000, 0, 3
11:53:29, 0, 0.100000, 0, 3
11:53:32, 0, 0.100000, 0, 3
11:53:35, 0, 0.100000, 0, 3
11:53:38, 0, 0.100000, 0, 3
11:53:41, 0, 0.100000, 0, 3
11:53:44, 0, 0.100000, 0, 3
11:53:47, 0, 0.100000, 0, 3
11:53:50, 0, 0.100000, 0, 3
11:53:53, 0, 0.100000, 0, 3
11:53:56, 0, 0.100000, 0, 3
11:53:59, 0, 0.100000, 0, 3
11:54:2, 0, 0.100000, 0, 3
11:54:5, 0, 0.100000, 0, 3
11:54:8, 0, 0.100000, 0, 3
11:54:11, 0, 0.100000, 0, 3
11:54:14, 0, 0.100000, 0, 3
11:54:17, 0, 0.100000, 0, 3
11:54:20, 0, 0.100000, 0, 3
11:54:23, 0, 0.100000, 0, 3
11:54:26, 0, 0.100000, 0, 3
11:54:29, 0, 0.100000, 0, 3
11:54:32, 0, 0.100000, 0, 3
11:54:35, 0, 0.100000, 0, 3
11:54:38, 0, 0.100000, 0, 3
11:54:41, 0, 0.100000, 0, 3
11:54:44, 0, 0.100000, 0, 3
11:54:47, 0, 0.100000, 0, 3
11:54:50, 0, 0.100000, 0, 3
11:54:53, 0, 0.100000, 0, 3
11:54:56, 0, 0.100000, 0, 3
11:54:59, 0, 0.100000, 0, 3
11:55:2, 0, 0.100000, 0, 3
11:55:5, 0, 0.100000, 0, 3
11:55:8, 0, 0.100000, 0, 3
11:55:11, 0, 0.100000, 0, 3
11:55:14, 0, 0.100000, 0, 3
11:55:17, 0, 0.100000, 0, 3
11:55:20, 0, 0.100000, 0, 3
11:55:23, 0, 0.100000, 0, 3
11:55:26, 0, 0.100000, 0, 3
11:55:29, 0, 0.100000, 0, 3
11:55:32, 0, 0.100000, 0, 3
11:55:35, 0, 0.100000, 0, 3
11:55:38, 0, 0.100000, 0, 3
11:55:41, 0, 0.100000, 0, 3
11:55:44, 0, 0.100000, 0, 3
11:55:47, 0, 0.100000, 0, 3
11:55:50, 0, 0.100000, 0, 3
11:55:53, 0, 0.100000, 0, 3
11:55:56, 0, 0.100000, 0, 3
11:55:59, 0, 0.100000, 0, 3
11:56:2, 0, 0.100000, 0, 3
11:56:5, 0, 0.100000, 0, 3
11:56:8, 0, 0.100000, 0, 3
11:56:11, 0, 0.100000, 0, 3
11:56:14, 0, 0.100000, 0, 3
11:56:17, 0, 0.100000, 0, 3
11:56:20, 0, 0.100000, 0, 3
11:56:23, 0, 0.100000, 0, 3
11:56:26, 0, 0.100000, 0, 3
11:56:29, 0, 0.100000, 0, 3
11:56:32, 0, 0.100000, 0, 3
11:56:35, 0, 0.100000, 0, 3
11:56:38, 0, 0.100000, 0, 3
11:56:41, 0, 0.100000, 0, 3
11:56:44, 0, 0.100000, 0, 3
11:56:47, 0, 0.100000, 0, 3
11:56:51, 0, 0.100000, 0, 3
11:56:54, 0, 0.100000, 0, 3
11:56:57, 0, 0.100000, 0, 3
11:57:0, 0, 0.100000, 0, 3
11:57:3, 0, 0.100000, 0, 3
11:57:6, 0, 0.100000, 0, 3
11:57:9, 0, 0.100000, 0, 3
11:57:12, 0, 0.100000, 0, 3
11:57:15, 0, 0.100000, 0, 3
11:57:18, 0, 0.100000, 0, 3
11:57:21, 0, 0.100000, 0, 3
11:57:24, 0, 0.100000, 0, 3
11:57:27, 0, 0.100000, 0, 3
11:57:30, 0, 0.100000, 0, 3
11:57:33, 0, 0.100000, 0, 3
11:57:36, 0, 0.100000, 0, 3
11:57:39, 0, 0.100000, 0, 3
11:57:42, 0, 0.100000, 0, 3
11:57:45, 0, 0.100000, 0, 3
11:57:48, 0, 0.100000, 0, 3
11:57:51, 0, 0.100000, 0, 3
11:57:54, 0, 0.100000, 0, 3
11:57:57, 0, 0.100000, 0, 3
11:58:0, 0, 0.100000, 0, 3
11:58:3, 0, 0.100000, 0, 3
11:58:6, 0, 0.100000, 0, 3
11:58:9, 0, 0.100000, 0, 3
11:58:12, 0, 0.100000, 0, 3
11:58:15, 0, 0.100000, 0, 3
11:58:18, 0, 0.100000, 0, 3
11:58:21, 0, 0.100000, 0, 3
11:58:24, 0, 0.100000, 0, 3
11:58:27, 0, 0.100000, 0, 3
11:58:30, 0, 0.100000, 0, 3
11:58:33, 0, 0.100000, 0, 3
11:58:36, 0, 0.100000, 0, 3
11:58:39, 0, 0.100000, 0, 3
11:58:42, 0, 0.100000, 0, 3
11:58:45, 0, 0.100000, 0, 3
11:58:48, 0, 0.100000, 0, 3
11:58:51, 0, 0.100000, 0, 3
11:58:54, 0, 0.100000, 0, 3
11:58:57, 0, 0.100000, 0, 3
11:59:0, 0, 0.100000, 0, 3
11:59:3, 0, 0.100000, 0, 3
11:59:6, 0, 0.100000, 0, 3
11:59:9, 0, 0.100000, 0, 3
11:59:12, 0, 0.100000, 0, 3
11:59:15, 0, 0.100000, 0, 3
11:59:18, 0, 0.100000, 0, 3
11:59:21, 0, 0.100000, 0, 3
11:59:24, 0, 0.100000, 0, 3
11:59:27, 0, 0.100000, 0, 3
11:59:30, 0, 0.100000, 0, 3
11:59:33, 0, 0.100000, 0, 3
11:59:36, 0, 0.100000, 0, 3
11:59:39, 0, 0.100000, 0, 3
11:59:42, 0, 0.100000, 0, 3
11:59:45, 0, 0.100000, 0, 3
11:59:48, 0, 0.100000, 0, 3
11:59:51, 0, 0.100000, 0, 3
11:59:54, 0, 0.100000, 0, 3
11:59:57, 0, 0.100000, 0, 3
12:0:0, 0, 0.100000, 0, 3
12:0:3, 0, 0.100000, 0, 3
12:0:6, 0, 0.100000, 0, 3
12:0:9, 0, 0.100000, 0, 3
12:0:12, 0, 0.100000, 0, 3
12:0:15, 0, 0.100000, 0, 3
12:0:18, 0, 0.100000, 0, 3
12:0:21, 0, 0.100000, 0, 3
12:0:24, 0, 0.100000, 0, 3
12:0:27, 0, 0.100000, 0, 3
12:0:30, 0, 0.100000, 0, 3
12:0:33, 0, 0.100000, 0, 3
12:0:36, 0, 0.100000, 0, 3
12:0:39, 0, 0.100000, 0, 3
12:0:42, 0, 0.100000, 0, 3
12:0:45, 0, 0.100000, 0, 3
12:0:48, 0, 0.100000, 0, 3
12:0:51, 0, 0.100000, 0, 3
12:0:54, 0, 0.100000, 0, 3
12:0:57, 0, 0.100000, 0, 3
12:1:0, 0, 0.100000, 0, 3
12:1:3, 0, 0.100000, 0, 3
12:1:6, 0, 0.100000, 0, 3
12:1:9, 0, 0.100000, 0, 3
12:1:12, 0, 0.100000, 0, 3
12:1:15, 0, 0.100000, 0, 3
12:1:18, 0, 0.100000, 0, 3
12:1:21, 0, 0.100000, 0, 3
12:1:24, 0, 0.100000, 0, 3
12:1:27, 0, 0.100000, 0, 3
12:1:30, 0, 0.100000, 0, 3
12:1:33, 0, 0.100000, 0, 3
12:1:36, 0, 0.100000, 0, 3
12:1:39, 0, 0.100000, 0, 3
12:1:42, 0, 0.100000, 0, 3
12:1:45, 0, 0.100000, 0, 3
12:1:48, 0, 0.100000, 0, 3
12:1:51, 0, 0.100000, 0, 3
12:1:54, 0, 0.100000, 0, 3
12:1:57, 0, 0.100000, 0, 3
12:2:0, 0, 0.100000, 0, 3
12:2:3, 0, 0.100000, 0, 3
12:2:6, 0, 0.100000, 0, 3
12:2:9, 0, 0.100000, 0, 3
12:2:12, 0, 0.100000, 0, 3
12:2:15, 0, 0.100000, 0, 3
12:2:18, 0, 0.100000, 0, 3
12:2:21, 0, 0.100000, 0, 3
12:2:24, 0, 0.100000, 0, 3
12:2:27, 0, 0.100000, 0, 3
12:2:30, 0, 0.100000, 0, 3
12:2:33, 0, 0.100000, 0, 3
12:2:36, 0, 0.100000, 0, 3
12:2:39, 0, 0.100000, 0, 3
12:2:42, 0, 0.100000, 0, 3
12:2:45, 0, 0.100000, 0, 3
12:2:48, 0, 0.100000, 0, 3
12:2:51, 0, 0.100000, 0, 3
12:2:54, 0, 0.100000, 0, 3
12:2:57, 0, 0.100000, 0, 3
12:3:0, 0, 0.100000, 0, 3
12:3:3, 0, 0.100000, 0, 3
12:3:6, 0, 0.100000, 0, 3
12:3:9, 0, 0.100000, 0, 3
12:3:12, 0, 0.100000, 0, 3
12:3:15, 0, 0.100000, 0, 3
12:3:18, 0, 0.100000, 0, 3
12:3:21, 0, 0.100000, 0, 3
12:3:24, 0, 0.100000, 0, 3
12:3:27, 0, 0.100000, 0, 3
12:3:30, 0, 0.100000, 0, 3
12:3:33, 0, 0.100000, 0, 3
12:3:36, 0, 0.100000, 0, 3
12:3:39, 0, 0.100000, 0, 3
12:3:42, 0, 0.100000, 0, 3
12:3:45, 0, 0.100000, 0, 3
12:3:48, 0, 0.100000, 0, 3
12:3:51, 0, 0.100000, 0, 3
12:3:54, 0, 0.100000, 0, 3
12:3:57, 0, 0.100000, 0, 3
12:4:0, 0, 0.100000, 0, 3
12:4:3, 0, 0.100000, 0, 3
12:4:6, 0, 0.100000, 0, 3
12:4:9, 0, 0.100000, 0, 3
12:4:12, 0, 0.100000, 0, 3
12:4:15, 0, 0.100000, 0, 3
12:4:18, 0, 0.100000, 0, 3
12:4:21, 0, 0.100000, 0, 3
12:4:24, 0, 0.100000, 0, 3
12:4:27, 0, 0.100000, 0, 3
12:4:30, 0, 0.100000, 0, 3
12:4:33, 0, 0.100000, 0, 3
12:4:36, 0, 0.100000, 0, 3
12:4:39, 0, 0.100000, 0, 3
12:4:42, 0, 0.100000, 0, 3
12:4:45, 0, 0.100000, 0, 3
12:4:48, 0, 0.100000, 0, 3
12:4:51, 0, 0.100000, 0, 3
12:4:54, 0, 0.100000, 0, 3
12:4:57, 0, 0.100000, 0, 3
12:5:0, 0, 0.100000, 0, 3
12:5:3, 0, 0.100000, 0, 3
12:5:6, 0, 0.100000, 0, 3
12:5:9, 0, 0.100000, 0, 3
12:5:12, 0, 0.100000, 0, 3
12:5:15, 0, 0.100000, 0, 3
12:5:18, 0, 0.100000, 0, 3
12:5:21, 0, 0.100000, 0, 3
12:5:24, 0, 0.100000, 0, 3
12:5:27, 0, 0.100000, 0, 3
12:5:30, 0, 0.100000, 0, 3
12:5:33, 0, 0.100000, 0, 3
12:5:36, 0, 0.100000, 0, 3
12:5:39, 0, 0.100000, 0, 3
12:5:42, 0, 0.100000, 0, 3
12:5:45, 0, 0.100000, 0, 3
12:5:48, 0, 0.100000, 0, 3
12:5:51, 0, 0.100000, 0, 3
12:5:54, 0, 0.100000, 0, 3
12:5:57, 0, 0.100000, 0, 3
12:6:0, 0, 0.100000, 0, 3
12:6:3, 0, 0.100000, 0, 3
12:6:6, 0, 0.100000, 0, 3
12:6:9, 0, 0.100000, 0, 3
12:6:12, 0, 0.100000, 0, 3
12:6:15, 0, 0.100000, 0, 3
12:6:18, 0, 0.100000, 0, 3
12:6:21, 0, 0.100000, 0, 3
12:6:24, 0, 0.100000, 0, 3
12:6:27, 0, 0.100000, 0, 3
12:6:30, 0, 0.100000, 0, 3
12:6:33, 0, 0.100000, 0, 3
12:6:36, 0, 0.100000, 0, 3
12:6:39, 0, 0.100000, 0, 3
12:6:42, 0, 0.100000, 0, 3
12:6:45, 0, 0.100000, 0, 3
12:6:48, 0, 0.100000, 0, 3
12:6:51, 0, 0.100000, 0, 3
12:6:54, 0, 0.100000, 0, 3
12:6:57, 0, 0.100000, 0, 3
12:7:0, 0, 0.100000, 0, 3
12:7:3, 0, 0.100000, 0, 3
12:7:6, 0, 0.100000, 0, 3
12:7:9, 0, 0.100000, 0, 3
12:7:12, 0, 0.100000, 0, 3
12:7:15, 0, 0.100000, 0, 3
12:7:18, 0, 0.100000, 0, 3
12:7:21, 0, 0.100000, 0, 3
12:7:24, 0, 0.100000, 0, 3
12:7:27, 0, 0.100000, 0, 3
12:7:30, 0, 0.100000, 0, 3
12:7:33, 0, 0.100000, 0, 3
12:7:36, 0, 0.100000, 0, 3
12:7:39, 0, 0.100000, 0, 3
12:7:42, 0, 0.100000, 0, 3
12:7:45, 0, 0.100000, 0, 3
12:7:48, 0, 0.100000, 0, 3
12:7:51, 0, 0.100000, 0, 3
12:7:54, 0, 0.100000, 0, 3
12:7:57, 0, 0.100000, 0, 3
12:8:0, 0, 0.100000, 0, 3
12:8:3, 0, 0.100000, 0, 3
12:8:6, 0, 0.100000, 0, 3
12:8:9, 0, 0.100000, 0, 3
12:8:12, 0, 0.100000, 0, 3
12:8:15, 0, 0.100000, 0, 3
12:8:18, 0, 0.100000, 0, 3
12:8:21, 0, 0.100000, 0, 3
12:8:25, 0, 0.100000, 0, 3
12:8:28, 0, 0.100000, 0, 3
12:8:31, 0, 0.100000, 0, 3
12:8:34, 0, 0.100000, 0, 3
12:8:37, 0, 0.100000, 0, 3
12:8:40, 0, 0.100000, 0, 3
12:8:43, 0, 0.100000, 0, 3
12:8:46, 0, 0.100000, 0, 3
12:8:49, 0, 0.100000, 0, 3
12:8:52, 0, 0.100000, 0, 3
12:8:55, 0, 0.100000, 0, 3
12:8:58, 0, 0.100000, 0, 3
12:9:1, 0, 0.100000, 0, 3
12:9:4, 0, 0.100000, 0, 3
12:9:7, 0, 0.100000, 0, 3
12:9:10, 0, 0.100000, 0, 3
12:9:13, 0, 0.100000, 0, 3
12:9:16, 0, 0.100000, 0, 3
12:9:19, 0, 0.100000, 0, 3
12:9:22, 0, 0.100000, 0, 3
12:9:25, 0, 0.100000, 0, 3
12:9:28, 0, 0.100000, 0, 3
12:9:31, 0, 0.100000, 0, 3
12:9:34, 0, 0.100000, 0, 3
12:9:37, 0, 0.100000, 0, 3
12:9:40, 0, 0.100000, 0, 3
12:9:43, 0, 0.100000, 0, 3
12:9:46, 0, 0.100000, 0, 3
12:9:49, 0, 0.100000, 0, 3
12:9:52, 0, 0.100000, 0, 3
12:9:55, 0, 0.100000, 0, 3
12:9:58, 0, 0.100000, 0, 3
12:10:1, 0, 0.100000, 0, 3
12:10:4, 0, 0.100000, 0, 3
12:10:7, 0, 0.100000, 0, 3
12:10:10, 0, 0.100000, 0, 3
12:10:13, 0, 0.100000, 0, 3
12:10:16, 0, 0.100000, 0, 3
12:10:19, 0, 0.100000, 0, 3
12:10:22, 0, 0.100000, 0, 3
12:10:25, 0, 0.100000, 0, 3
12:10:28, 0, 0.100000, 0, 3
12:10:31, 0, 0.100000, 0, 3
12:10:34, 0, 0.100000, 0, 3
12:10:37, 0, 0.100000, 0, 3
12:10:40, 0, 0.100000, 0, 3
12:10:43, 0, 0.100000, 0, 3
12:10:46, 0, 0.100000, 0, 3
12:10:49, 0, 0.100000, 0, 3
12:10:52, 0, 0.100000, 0, 3
12:10:55, 0, 0.100000, 0, 3
12:10:58, 0, 0.100000, 0, 3
12:11:1, 0, 0.100000, 0, 3
12:11:4, 0, 0.100000, 0, 3
12:11:7, 0, 0.100000, 0, 3
12:11:10, 0, 0.100000, 0, 3
12:11:13, 0, 0.100000, 0, 3
12:11:16, 0, 0.100000, 0, 3
12:11:19, 0, 0.100000, 0, 3
12:11:22, 0, 0.100000, 0, 3
12:11:25, 0, 0.100000, 0, 3
12:11:28, 0, 0.100000, 0, 3
12:11:31, 0, 0.100000, 0, 3
12:11:34, 0, 0.100000, 0, 3
12:11:37, 0, 0.100000, 0, 3
12:11:40, 0, 0.100000, 0, 3
12:11:43, 0, 0.100000, 0, 3
12:11:46, 0, 0.100000, 0, 3
12:11:49, 0, 0.100000, 0, 3
12:11:52, 0, 0.100000, 0, 3
12:11:55, 0, 0.100000, 0, 3
12:11:58, 0, 0.100000, 0, 3
12:12:1, 0, 0.100000, 0, 3
12:12:4, 0, 0.100000, 0, 3
12:12:7, 0, 0.100000, 0, 3
12:12:10, 0, 0.100000, 0, 3
12:12:13, 0, 0.100000, 0, 3
12:12:16, 0, 0.100000, 0, 3
12:12:19, 0, 0.100000, 0, 3
12:12:22, 0, 0.100000, 0, 3
12:12:25, 0, 0.100000, 0, 3
12:12:28, 0, 0.100000, 0, 3
12:12:31, 0, 0.100000, 0, 3
12:12:34, 0, 0.100000, 0, 3
12:12:37, 0, 0.100000, 0, 3
12:12:40, 0, 0.100000, 0, 3
12:12:43, 0, 0.100000, 0, 3
12:12:46, 0, 0.100000, 0, 3
12:12:49, 0, 0.100000, 0, 3
12:12:52, 0, 0.100000, 0, 3
12:12:55, 0, 0.100000, 0, 3
12:12:58, 0, 0.100000, 0, 3
12:13:1, 0, 0.100000, 0, 3
12:13:4, 0, 0.100000, 0, 3
12:13:7, 0, 0.100000, 0, 3
12:13:10, 0, 0.100000, 0, 3
12:13:13, 0, 0.100000, 0, 3
12:13:16, 0, 0.100000, 0, 3
12:13:19, 0, 0.100000, 0, 3
12:13:22, 0, 0.100000, 0, 3
12:13:25, 0, 0.100000, 0, 3
12:13:28, 0, 0.100000, 0, 3
12:13:31, 0, 0.100000, 0, 3
12:13:34, 0, 0.100000, 0, 3
12:13:37, 0, 0.100000, 0, 3
12:13:40, 0, 0.100000, 0, 3
12:13:43, 0, 0.100000, 0, 3
12:13:46, 0, 0.100000, 0, 3
12:13:49, 0, 0.100000, 0, 3
12:13:52, 0, 0.100000, 0, 3
12:13:55, 0, 0.100000, 0, 3
12:13:58, 0, 0.100000, 0, 3
12:14:1, 0, 0.100000, 0, 3
12:14:4, 0, 0.100000, 0, 3
12:14:7, 0, 0.100000, 0, 3
12:14:10, 0, 0.100000, 0, 3
12:14:13, 0, 0.100000, 0, 3
12:14:16, 0, 0.100000, 0, 3
12:14:19, 0, 0.100000, 0, 3
12:14:22, 0, 0.100000, 0, 3
12:14:25, 0, 0.100000, 0, 3
12:14:28, 0, 0.100000, 0, 3
12:14:31, 0, 0.100000, 0, 3
12:14:34, 0, 0.100000, 0, 3
12:14:37, 0, 0.100000, 0, 3
12:14:40, 0, 0.100000, 0, 3
12:14:43, 0, 0.100000, 0, 3
12:14:46, 0, 0.100000, 0, 3
12:14:49, 0, 0.100000, 0, 3
12:14:52, 0, 0.100000, 0, 3
12:14:55, 0, 0.100000, 0, 3
12:14:58, 0, 0.100000, 0, 3
12:15:1, 0, 0.100000, 0, 3
12:15:4, 0, 0.100000, 0, 3
12:15:7, 0, 0.100000, 0, 3
12:15:10, 0, 0.100000, 0, 3
12:15:13, 0, 0.100000, 0, 3
12:15:16, 0, 0.100000, 0, 3
12:15:19, 0, 0.100000, 0, 3
12:15:22, 0, 0.100000, 0, 3
12:15:25, 0, 0.100000, 0, 3
12:15:28, 0, 0.100000, 0, 3
12:15:31, 0, 0.100000, 0, 3
12:15:34, 0, 0.100000, 0, 3
12:15:37, 0, 0.100000, 0, 3
12:15:40, 0, 0.100000, 0, 3
12:15:43, 0, 0.100000, 0, 3
12:15:46, 0, 0.100000, 0, 3
12:15:49, 0, 0.100000, 0, 3
12:15:52, 0, 0.100000, 0, 3
12:15:55, 0, 0.100000, 0, 3
12:15:58, 0, 0.100000, 0, 3
12:16:1, 0, 0.100000, 0, 3
12:16:4, 0, 0.100000, 0, 3
12:16:7, 0, 0.100000, 0, 3
12:16:10, 0, 0.100000, 0, 3
12:16:13, 0, 0.100000, 0, 3
12:16:16, 0, 0.100000, 0, 3
12:16:19, 0, 0.100000, 0, 3
12:16:22, 0, 0.100000, 0, 3
12:16:25, 0, 0.100000, 0, 3
12:16:28, 0, 0.100000, 0, 3
12:16:31, 0, 0.100000, 0, 3
12:16:34, 0, 0.100000, 0, 3
12:16:37, 0, 0.100000, 0, 3
12:16:40, 0, 0.100000, 0, 3
12:16:43, 0, 0.100000, 0, 3
12:16:46, 0, 0.100000, 0, 3
12:16:49, 0, 0.100000, 0, 3
12:16:52, 0, 0.100000, 0, 3
12:16:55, 0, 0.100000, 0, 3
12:16:58, 0, 0.100000, 0, 3
12:17:1, 0, 0.100000, 0, 3
12:17:4, 0, 0.100000, 0, 3
12:17:7, 0, 0.100000, 0, 3
12:17:10, 0, 0.100000, 0, 3
12:17:13, 0, 0.100000, 0, 3
12:17:16, 0, 0.100000, 0, 3
12:17:19, 0, 0.100000, 0, 3
12:17:22, 0, 0.100000, 0, 3
12:17:25, 0, 0.100000, 0, 3
12:17:28, 0, 0.100000, 0, 3
12:17:31, 0, 0.100000, 0, 3
12:17:34, 0, 0.100000, 0, 3
12:17:37, 0, 0.100000, 0, 3
12:17:40, 0, 0.100000, 0, 3
12:17:43, 0, 0.100000, 0, 3
12:17:46, 0, 0.100000, 0, 3
12:17:49, 0, 0.100000, 0, 3
12:17:52, 0, 0.100000, 0, 3
12:17:55, 0, 0.100000, 0, 3
12:17:58, 0, 0.100000, 0, 3
12:18:1, 0, 0.100000, 0, 3
12:18:4, 0, 0.100000, 0, 3
12:18:7, 0, 0.100000, 0, 3
12:18:10, 0, 0.100000, 0, 3
12:18:13, 0, 0.100000, 0, 3
12:18:16, 0, 0.100000, 0, 3
12:18:19, 0, 0.100000, 0, 3
12:18:22, 0, 0.100000, 0, 3
12:18:25, 0, 0.100000, 0, 3
12:18:28, 0, 0.100000, 0, 3
12:18:31, 0, 0.100000, 0, 3
12:18:34, 0, 0.100000, 0, 3
12:18:37, 0, 0.100000, 0, 3
12:18:40, 0, 0.100000, 0, 3
12:18:43, 0, 0.100000, 0, 3
12:18:46, 0, 0.100000, 0, 3
12:18:49, 0, 0.100000, 0, 3
12:18:52, 0, 0.100000, 0, 3
12:18:55, 0, 0.100000, 0, 3
12:18:58, 0, 0.100000, 0, 3
12:19:1, 0, 0.100000, 0, 3
12:19:4, 0, 0.100000, 0, 3
12:19:7, 0, 0.100000, 0, 3
12:19:10, 0, 0.100000, 0, 3
12:19:13, 0, 0.100000, 0, 3
12:19:16, 0, 0.100000, 0, 3
12:19:19, 0, 0.100000, 0, 3
12:19:22, 0, 0.100000, 0, 3
12:19:25, 0, 0.100000, 0, 3
12:19:28, 0, 0.100000, 0, 3
12:19:31, 0, 0.100000, 0, 3
12:19:34, 0, 0.100000, 0, 3
12:19:37, 0, 0.100000, 0, 3
12:19:40, 0, 0.100000, 0, 3
12:19:43, 0, 0.100000, 0, 3
12:19:46, 0, 0.100000, 0, 3
12:19:49, 0, 0.100000, 0, 3
12:19:52, 0, 0.100000, 0, 3
12:19:55, 0, 0.100000, 0, 3
12:19:58, 0, 0.100000, 0, 3
12:20:2, 0, 0.100000, 0, 3
12:20:5, 0, 0.100000, 0, 3
12:20:8, 0, 0.100000, 0, 3
12:20:11, 0, 0.100000, 0, 3
12:20:14, 0, 0.100000, 0, 3
12:20:17, 0, 0.100000, 0, 3
12:20:20, 0, 0.100000, 0, 3
12:20:23, 0, 0.100000, 0, 3
12:20:26, 0, 0.100000, 0, 3
12:20:29, 0, 0.100000, 0, 3
12:20:32, 0, 0.100000, 0, 3
12:20:35, 0, 0.100000, 0, 3
12:20:38, 0, 0.100000, 0, 3
12:20:41, 0, 0.100000, 0, 3
12:20:44, 0, 0.100000, 0, 3
12:20:47, 0, 0.100000, 0, 3
12:20:50, 0, 0.100000, 0, 3
12:20:53, 0, 0.100000, 0, 3
12:20:56, 0, 0.100000, 0, 3
12:20:59, 0, 0.100000, 0, 3
12:21:2, 0, 0.100000, 0, 3
12:21:5, 0, 0.100000, 0, 3
12:21:8, 0, 0.100000, 0, 3
12:21:11, 0, 0.100000, 0, 3
12:21:14, 0, 0.100000, 0, 3
12:21:17, 0, 0.100000, 0, 3
12:21:20, 0, 0.100000, 0, 3
12:21:23, 0, 0.100000, 0, 3
12:21:26, 0, 0.100000, 0, 3
12:21:29, 0, 0.100000, 0, 3
12:21:32, 0, 0.100000, 0, 3
12:21:35, 0, 0.100000, 0, 3
12:21:38, 0, 0.100000, 0, 3
12:21:41, 0, 0.100000, 0, 3
12:21:44, 0, 0.100000, 0, 3
12:21:47, 0, 0.100000, 0, 3
12:21:50, 0, 0.100000, 0, 3
12:21:53, 0, 0.100000, 0, 3
12:21:56, 0, 0.100000, 0, 3
12:21:59, 0, 0.100000, 0, 3
12:22:2, 0, 0.100000, 0, 3
12:22:5, 0, 0.100000, 0, 3
12:22:8, 0, 0.100000, 0, 3
12:22:11, 0, 0.100000, 0, 3
12:22:14, 0, 0.100000, 0, 3
12:22:17, 0, 0.100000, 0, 3
12:22:20, 0, 0.100000, 0, 3
12:22:23, 0, 0.100000, 0, 3
12:22:26, 0, 0.100000, 0, 3
12:22:29, 0, 0.100000, 0, 3
12:22:32, 0, 0.100000, 0, 3
12:22:35, 0, 0.100000, 0, 3
12:22:38, 0, 0.100000, 0, 3
12:22:41, 0, 0.100000, 0, 3
12:22:44, 0, 0.100000, 0, 3
12:22:47, 0, 0.100000, 0, 3
12:22:50, 0, 0.100000, 0, 3
12:22:53, 0, 0.100000, 0, 3
12:22:56, 0, 0.100000, 0, 3
12:22:59, 0, 0.100000, 0, 3
12:23:2, 0, 0.100000, 0, 3
12:23:5, 0, 0.100000, 0, 3
12:23:8, 0, 0.100000, 0, 3
